NumeroVol,Origine,Destination,ClasseReservation,Net,Taxe
KL2058,AMS,EWR,Z,3180.00,141.76
KL2058,AMS,EWR,Z,3180.00,154.46
KL2058,AMS,EWR,Z,3300.00,141.76
KL2058,AMS,EWR,Z,3300.00,154.46
KL2058,AMS,EWR,Z,3350.00,141.76
KL2058,AMS,EWR,Z,3350.00,154.46
KL2058,AMS,EWR,Z,3380.00,141.76
KL2058,AMS,EWR,Z,3380.00,154.46
KL2058,AMS,EWR,Z,3430.00,141.76
KL2058,AMS,EWR,Z,3430.00,154.46
KL2058,AMS,EWR,Z,3500.00,141.76
KL2058,AMS,EWR,Z,3500.00,154.46
KL2058,AMS,EWR,Z,3550.00,141.76
KL2058,AMS,EWR,Z,3550.00,154.46
KL2058,AMS,EWR,Z,3580.00,141.76
KL2058,AMS,EWR,Z,3580.00,154.46
KL2058,AMS,EWR,Z,3600.00,141.76
KL2058,AMS,EWR,Z,3600.00,154.46
KL2058,AMS,EWR,Z,3630.00,141.76
KL2058,AMS,EWR,Z,3630.00,154.46
KL2058,AMS,EWR,Z,3680.00,141.76
KL2058,AMS,EWR,Z,3680.00,154.46
KL2058,AMS,EWR,Z,3750.00,141.76
KL2058,AMS,EWR,Z,3750.00,154.46
KL2058,AMS,EWR,Z,3800.00,141.76
KL2058,AMS,EWR,Z,3800.00,154.46
KL2058,AMS,EWR,Z,3830.00,141.76
KL2058,AMS,EWR,Z,3830.00,154.46
KL2058,AMS,EWR,Z,3850.00,141.76
KL2058,AMS,EWR,Z,3850.00,154.46
KL2058,AMS,EWR,Z,3880.00,141.76
KL2058,AMS,EWR,Z,3880.00,154.46
KL2058,AMS,EWR,Z,3930.00,141.76
KL2058,AMS,EWR,Z,3930.00,154.46
KL2058,AMS,EWR,Z,4000.00,141.76
KL2058,AMS,EWR,Z,4000.00,154.46
KL2058,AMS,EWR,Z,4050.00,141.76
KL2058,AMS,EWR,Z,4050.00,154.46
KL2058,AMS,EWR,Z,4080.00,141.76
KL2058,AMS,EWR,Z,4080.00,154.46
KL2058,AMS,EWR,Z,4100.00,141.76
KL2058,AMS,EWR,Z,4100.00,154.46
KL2058,AMS,EWR,Z,4130.00,141.76
KL2058,AMS,EWR,Z,4130.00,154.46
KL2058,AMS,EWR,Z,4180.00,141.76
KL2058,AMS,EWR,Z,4180.00,154.46
KL2058,AMS,EWR,Z,4250.00,141.76
KL2058,AMS,EWR,Z,4250.00,154.46
KL2058,AMS,EWR,Z,4300.00,141.76
KL2058,AMS,EWR,Z,4300.00,154.46
KL2058,AMS,EWR,Z,4330.00,141.76
KL2058,AMS,EWR,Z,4330.00,154.46
KL2058,AMS,EWR,Z,4350.00,141.76
KL2058,AMS,EWR,Z,4350.00,154.46
KL2058,AMS,EWR,Z,4380.00,141.76
KL2058,AMS,EWR,Z,4380.00,154.46
KL2058,AMS,EWR,Z,4430.00,141.76
KL2058,AMS,EWR,Z,4430.00,154.46
KL2058,AMS,EWR,Z,4500.00,141.76
KL2058,AMS,EWR,Z,4500.00,154.46
KL2058,AMS,EWR,Z,4550.00,141.76
KL2058,AMS,EWR,Z,4550.00,154.46
KL2058,AMS,EWR,Z,4580.00,141.76
KL2058,AMS,EWR,Z,4580.00,154.46
KL2058,AMS,EWR,Z,4630.00,141.76
KL2058,AMS,EWR,Z,4630.00,154.46
KL2058,AMS,EWR,Z,4750.00,141.76
KL2058,AMS,EWR,Z,4750.00,154.46
KL2058,AMS,EWR,Z,4830.00,141.76
KL2058,AMS,EWR,Z,4830.00,154.46
KL2058,AMS,EWR,A,966.00,182.81
KL2058,AMS,EWR,A,966.00,195.51
KL2058,AMS,EWR,A,991.00,182.81
KL2058,AMS,EWR,A,991.00,195.51
KL2058,AMS,EWR,A,1016.00,195.51
KL2058,AMS,EWR,A,1041.00,195.51
KL2058,AMS,EWR,A,1051.00,182.81
KL2058,AMS,EWR,A,1051.00,195.51
KL2058,AMS,EWR,A,1076.00,182.81
KL2058,AMS,EWR,A,1076.00,195.51
KL2058,AMS,EWR,A,1091.00,182.81
KL2058,AMS,EWR,A,1091.00,195.51
KL2058,AMS,EWR,A,1101.00,195.51
KL2058,AMS,EWR,A,1116.00,182.81
KL2058,AMS,EWR,A,1116.00,195.51
KL2058,AMS,EWR,A,1126.00,195.51
KL2058,AMS,EWR,A,1141.00,195.51
KL2058,AMS,EWR,A,1146.00,182.81
KL2058,AMS,EWR,A,1146.00,195.51
KL2058,AMS,EWR,A,1166.00,195.51
KL2058,AMS,EWR,A,1171.00,182.81
KL2058,AMS,EWR,A,1171.00,195.51
KL2058,AMS,EWR,A,1191.00,195.51
KL2058,AMS,EWR,A,1196.00,195.51
KL2058,AMS,EWR,A,1216.00,182.81
KL2058,AMS,EWR,A,1216.00,195.51
KL2058,AMS,EWR,A,1221.00,195.51
KL2058,AMS,EWR,A,1241.00,182.81
KL2058,AMS,EWR,A,1241.00,195.51
KL2058,AMS,EWR,A,1251.00,195.51
KL2058,AMS,EWR,A,1266.00,182.81
KL2058,AMS,EWR,A,1266.00,195.51
KL2058,AMS,EWR,A,1276.00,195.51
KL2058,AMS,EWR,A,1291.00,195.51
KL2058,AMS,EWR,A,1316.00,195.51
KL2058,AMS,EWR,A,1326.00,182.81
KL2058,AMS,EWR,A,1326.00,195.51
KL2058,AMS,EWR,A,1346.00,195.51
KL2058,AMS,EWR,A,1351.00,182.81
KL2058,AMS,EWR,A,1351.00,195.51
KL2058,AMS,EWR,A,1366.00,182.81
KL2058,AMS,EWR,A,1366.00,195.51
KL2058,AMS,EWR,A,1371.00,195.51
KL2058,AMS,EWR,A,1376.00,195.51
KL2058,AMS,EWR,A,1391.00,182.81
KL2058,AMS,EWR,A,1391.00,195.51
KL2058,AMS,EWR,A,1401.00,195.51
KL2058,AMS,EWR,A,1416.00,195.51
KL2058,AMS,EWR,A,1421.00,182.81
KL2058,AMS,EWR,A,1421.00,195.51
KL2058,AMS,EWR,A,1441.00,195.51
KL2058,AMS,EWR,A,1446.00,182.81
KL2058,AMS,EWR,A,1446.00,195.51
KL2058,AMS,EWR,A,1466.00,195.51
KL2058,AMS,EWR,A,1471.00,195.51
KL2058,AMS,EWR,A,1491.00,182.81
KL2058,AMS,EWR,A,1491.00,195.51
KL2058,AMS,EWR,A,1496.00,195.51
KL2058,AMS,EWR,A,1516.00,182.81
KL2058,AMS,EWR,A,1516.00,195.51
KL2058,AMS,EWR,A,1526.00,195.51
KL2058,AMS,EWR,A,1541.00,195.51
KL2058,AMS,EWR,A,1551.00,195.51
KL2058,AMS,EWR,A,1566.00,195.51
KL2058,AMS,EWR,A,1591.00,195.51
KL2058,AMS,EWR,A,1621.00,195.51
KL2058,AMS,EWR,A,1646.00,195.51
KL2058,AMS,EWR,A,1691.00,195.51
KL2058,AMS,EWR,A,1716.00,195.51
KL2058,AMS,EWR,B,2055.00,182.81
KL2058,AMS,EWR,B,2055.00,195.51
KL2058,AMS,EWR,B,2080.00,182.81
KL2058,AMS,EWR,B,2080.00,195.51
KL2058,AMS,EWR,B,2105.00,195.51
KL2058,AMS,EWR,B,2130.00,195.51
KL2058,AMS,EWR,B,2215.00,182.81
KL2058,AMS,EWR,B,2215.00,195.51
KL2058,AMS,EWR,B,2240.00,182.81
KL2058,AMS,EWR,B,2240.00,195.51
KL2058,AMS,EWR,B,2255.00,195.51
KL2058,AMS,EWR,B,2265.00,195.51
KL2058,AMS,EWR,B,2280.00,195.51
KL2058,AMS,EWR,B,2290.00,195.51
KL2058,AMS,EWR,B,2415.00,195.51
KL2058,AMS,EWR,B,2440.00,195.51
KL2058,AMS,EWR,B,2445.00,182.81
KL2058,AMS,EWR,B,2445.00,195.51
KL2058,AMS,EWR,B,2470.00,182.81
KL2058,AMS,EWR,B,2470.00,195.51
KL2058,AMS,EWR,B,2495.00,195.51
KL2058,AMS,EWR,B,2520.00,195.51
KL2058,AMS,EWR,B,2645.00,195.51
KL2058,AMS,EWR,B,2670.00,195.51
KL2058,AMS,EWR,C,7430.00,182.81
KL2058,AMS,EWR,C,7430.00,195.51
KL2058,AMS,EWR,C,7680.00,182.81
KL2058,AMS,EWR,C,7680.00,195.51
KL2058,AMS,EWR,C,7980.00,182.81
KL2058,AMS,EWR,C,7980.00,195.51
KL2058,AMS,EWR,C,8155.00,182.81
KL2058,AMS,EWR,C,8155.00,195.51
KL2058,AMS,EWR,C,8230.00,182.81
KL2058,AMS,EWR,C,8230.00,195.51
KL2058,AMS,EWR,C,8405.00,182.81
KL2058,AMS,EWR,C,8405.00,195.51
KL2058,AMS,EWR,C,8705.00,182.81
KL2058,AMS,EWR,C,8705.00,195.51
KL2058,AMS,EWR,C,8955.00,182.81
KL2058,AMS,EWR,C,8955.00,195.51
KL2058,AMS,EWR,C,9243.00,182.81
KL2058,AMS,EWR,C,9243.00,195.51
KL2058,AMS,EWR,C,9493.00,182.81
KL2058,AMS,EWR,C,9493.00,195.51
KL2058,AMS,EWR,C,9793.00,182.81
KL2058,AMS,EWR,C,9793.00,195.51
KL2058,AMS,EWR,C,10043.00,182.81
KL2058,AMS,EWR,C,10043.00,195.51
KL2058,AMS,EWR,D,5180.00,182.81
KL2058,AMS,EWR,D,5180.00,195.51
KL2058,AMS,EWR,D,5430.00,182.81
KL2058,AMS,EWR,D,5430.00,195.51
KL2058,AMS,EWR,D,5680.00,182.81
KL2058,AMS,EWR,D,5680.00,195.51
KL2058,AMS,EWR,D,5930.00,182.81
KL2058,AMS,EWR,D,5930.00,195.51
KL2058,AMS,EWR,F,10270.00,182.81
KL2058,AMS,EWR,F,10270.00,195.51
KL2058,AMS,EWR,F,13771.00,182.81
KL2058,AMS,EWR,F,13771.00,195.51
KL2058,AMS,EWR,H,760.00,182.81
KL2058,AMS,EWR,H,760.00,195.51
KL2058,AMS,EWR,H,785.00,182.81
KL2058,AMS,EWR,H,785.00,195.51
KL2058,AMS,EWR,H,810.00,195.51
KL2058,AMS,EWR,H,835.00,195.51
KL2058,AMS,EWR,H,845.00,182.81
KL2058,AMS,EWR,H,845.00,195.51
KL2058,AMS,EWR,H,870.00,182.81
KL2058,AMS,EWR,H,870.00,195.51
KL2058,AMS,EWR,H,895.00,195.51
KL2058,AMS,EWR,H,905.00,182.81
KL2058,AMS,EWR,H,905.00,195.51
KL2058,AMS,EWR,H,920.00,195.51
KL2058,AMS,EWR,H,930.00,182.81
KL2058,AMS,EWR,H,930.00,195.51
KL2058,AMS,EWR,H,955.00,195.51
KL2058,AMS,EWR,H,960.00,195.51
KL2058,AMS,EWR,H,980.00,195.51
KL2058,AMS,EWR,H,985.00,195.51
KL2058,AMS,EWR,H,990.00,182.81
KL2058,AMS,EWR,H,990.00,195.51
KL2058,AMS,EWR,H,1015.00,182.81
KL2058,AMS,EWR,H,1015.00,195.51
KL2058,AMS,EWR,H,1040.00,195.51
KL2058,AMS,EWR,H,1045.00,195.51
KL2058,AMS,EWR,H,1065.00,195.51
KL2058,AMS,EWR,H,1070.00,195.51
KL2058,AMS,EWR,H,1105.00,195.51
KL2058,AMS,EWR,H,1120.00,182.81
KL2058,AMS,EWR,H,1120.00,195.51
KL2058,AMS,EWR,H,1130.00,195.51
KL2058,AMS,EWR,H,1145.00,182.81
KL2058,AMS,EWR,H,1145.00,195.51
KL2058,AMS,EWR,H,1170.00,195.51
KL2058,AMS,EWR,H,1190.00,195.51
KL2058,AMS,EWR,H,1195.00,195.51
KL2058,AMS,EWR,H,1205.00,182.81
KL2058,AMS,EWR,H,1205.00,195.51
KL2058,AMS,EWR,H,1215.00,195.51
KL2058,AMS,EWR,H,1230.00,182.81
KL2058,AMS,EWR,H,1230.00,195.51
KL2058,AMS,EWR,H,1255.00,195.51
KL2058,AMS,EWR,H,1280.00,195.51
KL2058,AMS,EWR,H,1320.00,195.51
KL2058,AMS,EWR,H,1345.00,195.51
KL2058,AMS,EWR,H,1405.00,195.51
KL2058,AMS,EWR,H,1430.00,195.51
KL2058,AMS,EWR,I,3180.00,182.81
KL2058,AMS,EWR,I,3180.00,195.51
KL2058,AMS,EWR,I,3430.00,182.81
KL2058,AMS,EWR,I,3430.00,195.51
KL2058,AMS,EWR,I,3630.00,182.81
KL2058,AMS,EWR,I,3630.00,195.51
KL2058,AMS,EWR,I,3680.00,182.81
KL2058,AMS,EWR,I,3680.00,195.51
KL2058,AMS,EWR,I,3880.00,182.81
KL2058,AMS,EWR,I,3880.00,195.51
KL2058,AMS,EWR,I,3930.00,182.81
KL2058,AMS,EWR,I,3930.00,195.51
KL2058,AMS,EWR,I,4130.00,182.81
KL2058,AMS,EWR,I,4130.00,195.51
KL2058,AMS,EWR,I,4180.00,182.81
KL2058,AMS,EWR,I,4180.00,195.51
KL2058,AMS,EWR,I,4380.00,182.81
KL2058,AMS,EWR,I,4380.00,195.51
KL2058,AMS,EWR,I,4430.00,182.81
KL2058,AMS,EWR,I,4430.00,195.51
KL2058,AMS,EWR,I,4630.00,182.81
KL2058,AMS,EWR,I,4630.00,195.51
KL2058,AMS,EWR,I,4880.00,182.81
KL2058,AMS,EWR,I,4880.00,195.51
KL2058,AMS,EWR,J,10180.00,182.81
KL2058,AMS,EWR,J,10180.00,195.51
KL2058,AMS,EWR,J,10430.00,182.81
KL2058,AMS,EWR,J,10430.00,195.51
KL2058,AMS,EWR,J,10780.00,182.81
KL2058,AMS,EWR,J,10780.00,195.51
KL2058,AMS,EWR,J,11030.00,182.81
KL2058,AMS,EWR,J,11030.00,195.51
KL2058,AMS,EWR,J,11180.00,182.81
KL2058,AMS,EWR,J,11180.00,195.51
KL2058,AMS,EWR,J,11430.00,182.81
KL2058,AMS,EWR,J,11430.00,195.51
KL2058,AMS,EWR,J,11780.00,182.81
KL2058,AMS,EWR,J,11780.00,195.51
KL2058,AMS,EWR,J,12030.00,182.81
KL2058,AMS,EWR,J,12030.00,195.51
KL2058,AMS,EWR,J,12680.00,182.81
KL2058,AMS,EWR,J,12680.00,195.51
KL2058,AMS,EWR,J,12930.00,182.81
KL2058,AMS,EWR,J,12930.00,195.51
KL2058,AMS,EWR,J,13280.00,182.81
KL2058,AMS,EWR,J,13280.00,195.51
KL2058,AMS,EWR,J,13530.00,182.81
KL2058,AMS,EWR,J,13530.00,195.51
KL2058,AMS,EWR,J,14820.00,182.81
KL2058,AMS,EWR,J,14820.00,195.51
KL2058,AMS,EWR,J,14821.00,182.81
KL2058,AMS,EWR,J,14821.00,195.51
KL2058,AMS,EWR,K,955.00,182.81
KL2058,AMS,EWR,K,955.00,195.51
KL2058,AMS,EWR,K,980.00,182.81
KL2058,AMS,EWR,K,980.00,195.51
KL2058,AMS,EWR,K,1005.00,195.51
KL2058,AMS,EWR,K,1030.00,195.51
KL2058,AMS,EWR,K,1100.00,182.81
KL2058,AMS,EWR,K,1100.00,195.51
KL2058,AMS,EWR,K,1125.00,182.81
KL2058,AMS,EWR,K,1125.00,195.51
KL2058,AMS,EWR,K,1150.00,195.51
KL2058,AMS,EWR,K,1155.00,195.51
KL2058,AMS,EWR,K,1175.00,195.51
KL2058,AMS,EWR,K,1180.00,195.51
KL2058,AMS,EWR,K,1300.00,195.51
KL2058,AMS,EWR,K,1315.00,182.81
KL2058,AMS,EWR,K,1315.00,195.51
KL2058,AMS,EWR,K,1325.00,195.51
KL2058,AMS,EWR,K,1340.00,182.81
KL2058,AMS,EWR,K,1340.00,195.51
KL2058,AMS,EWR,K,1365.00,195.51
KL2058,AMS,EWR,K,1390.00,195.51
KL2058,AMS,EWR,K,1515.00,195.51
KL2058,AMS,EWR,K,1540.00,195.51
KL2058,AMS,EWR,L,620.00,182.81
KL2058,AMS,EWR,L,620.00,195.51
KL2058,AMS,EWR,L,645.00,182.81
KL2058,AMS,EWR,L,645.00,195.51
KL2058,AMS,EWR,L,670.00,195.51
KL2058,AMS,EWR,L,690.00,182.81
KL2058,AMS,EWR,L,690.00,195.51
KL2058,AMS,EWR,L,695.00,195.51
KL2058,AMS,EWR,L,715.00,182.81
KL2058,AMS,EWR,L,715.00,195.51
KL2058,AMS,EWR,L,740.00,195.51
KL2058,AMS,EWR,L,760.00,182.81
KL2058,AMS,EWR,L,760.00,195.51
KL2058,AMS,EWR,L,765.00,182.81
KL2058,AMS,EWR,L,765.00,195.51
KL2058,AMS,EWR,L,785.00,182.81
KL2058,AMS,EWR,L,785.00,195.51
KL2058,AMS,EWR,L,790.00,182.81
KL2058,AMS,EWR,L,790.00,195.51
KL2058,AMS,EWR,L,810.00,195.51
KL2058,AMS,EWR,L,815.00,195.51
KL2058,AMS,EWR,L,820.00,195.51
KL2058,AMS,EWR,L,835.00,182.81
KL2058,AMS,EWR,L,835.00,195.51
KL2058,AMS,EWR,L,840.00,195.51
KL2058,AMS,EWR,L,845.00,195.51
KL2058,AMS,EWR,L,860.00,182.81
KL2058,AMS,EWR,L,860.00,195.51
KL2058,AMS,EWR,L,885.00,195.51
KL2058,AMS,EWR,L,890.00,195.51
KL2058,AMS,EWR,L,905.00,182.81
KL2058,AMS,EWR,L,905.00,195.51
KL2058,AMS,EWR,L,910.00,195.51
KL2058,AMS,EWR,L,915.00,195.51
KL2058,AMS,EWR,L,930.00,182.81
KL2058,AMS,EWR,L,930.00,195.51
KL2058,AMS,EWR,L,955.00,195.51
KL2058,AMS,EWR,L,960.00,195.51
KL2058,AMS,EWR,L,965.00,195.51
KL2058,AMS,EWR,L,980.00,182.81
KL2058,AMS,EWR,L,980.00,195.51
KL2058,AMS,EWR,L,985.00,195.51
KL2058,AMS,EWR,L,990.00,195.51
KL2058,AMS,EWR,L,1005.00,182.81
KL2058,AMS,EWR,L,1005.00,195.51
KL2058,AMS,EWR,L,1030.00,195.51
KL2058,AMS,EWR,L,1035.00,195.51
KL2058,AMS,EWR,L,1050.00,182.81
KL2058,AMS,EWR,L,1050.00,195.51
KL2058,AMS,EWR,L,1055.00,195.51
KL2058,AMS,EWR,L,1060.00,195.51
KL2058,AMS,EWR,L,1075.00,182.81
KL2058,AMS,EWR,L,1075.00,195.51
KL2058,AMS,EWR,L,1100.00,195.51
KL2058,AMS,EWR,L,1105.00,195.51
KL2058,AMS,EWR,L,1120.00,182.81
KL2058,AMS,EWR,L,1120.00,195.51
KL2058,AMS,EWR,L,1125.00,195.51
KL2058,AMS,EWR,L,1130.00,195.51
KL2058,AMS,EWR,L,1145.00,182.81
KL2058,AMS,EWR,L,1145.00,195.51
KL2058,AMS,EWR,L,1170.00,195.51
KL2058,AMS,EWR,L,1180.00,195.51
KL2058,AMS,EWR,L,1195.00,195.51
KL2058,AMS,EWR,L,1205.00,195.51
KL2058,AMS,EWR,L,1250.00,195.51
KL2058,AMS,EWR,L,1275.00,195.51
KL2058,AMS,EWR,L,1320.00,195.51
KL2058,AMS,EWR,L,1345.00,195.51
KL2058,AMS,EWR,M,1500.00,182.81
KL2058,AMS,EWR,M,1500.00,195.51
KL2058,AMS,EWR,M,1525.00,182.81
KL2058,AMS,EWR,M,1525.00,195.51
KL2058,AMS,EWR,M,1550.00,195.51
KL2058,AMS,EWR,M,1575.00,195.51
KL2058,AMS,EWR,M,1660.00,182.81
KL2058,AMS,EWR,M,1660.00,195.51
KL2058,AMS,EWR,M,1685.00,182.81
KL2058,AMS,EWR,M,1685.00,195.51
KL2058,AMS,EWR,M,1700.00,195.51
KL2058,AMS,EWR,M,1710.00,195.51
KL2058,AMS,EWR,M,1725.00,195.51
KL2058,AMS,EWR,M,1735.00,195.51
KL2058,AMS,EWR,M,1860.00,195.51
KL2058,AMS,EWR,M,1885.00,195.51
KL2058,AMS,EWR,M,1890.00,182.81
KL2058,AMS,EWR,M,1890.00,195.51
KL2058,AMS,EWR,M,1915.00,182.81
KL2058,AMS,EWR,M,1915.00,195.51
KL2058,AMS,EWR,M,1940.00,195.51
KL2058,AMS,EWR,M,1965.00,195.51
KL2058,AMS,EWR,M,2090.00,195.51
KL2058,AMS,EWR,M,2115.00,195.51
KL2058,AMS,EWR,N,295.00,182.81
KL2058,AMS,EWR,N,295.00,195.51
KL2058,AMS,EWR,N,320.00,182.81
KL2058,AMS,EWR,N,320.00,195.51
KL2058,AMS,EWR,N,335.00,182.81
KL2058,AMS,EWR,N,335.00,195.51
KL2058,AMS,EWR,N,345.00,195.51
KL2058,AMS,EWR,N,360.00,182.81
KL2058,AMS,EWR,N,360.00,195.51
KL2058,AMS,EWR,N,370.00,195.51
KL2058,AMS,EWR,N,385.00,195.51
KL2058,AMS,EWR,N,410.00,195.51
KL2058,AMS,EWR,N,430.00,182.81
KL2058,AMS,EWR,N,430.00,195.51
KL2058,AMS,EWR,N,455.00,182.81
KL2058,AMS,EWR,N,455.00,195.51
KL2058,AMS,EWR,N,470.00,182.81
KL2058,AMS,EWR,N,470.00,195.51
KL2058,AMS,EWR,N,480.00,195.51
KL2058,AMS,EWR,N,495.00,182.81
KL2058,AMS,EWR,N,495.00,195.51
KL2058,AMS,EWR,N,505.00,195.51
KL2058,AMS,EWR,N,520.00,195.51
KL2058,AMS,EWR,N,535.00,195.51
KL2058,AMS,EWR,N,545.00,195.51
KL2058,AMS,EWR,N,560.00,195.51
KL2058,AMS,EWR,N,630.00,182.81
KL2058,AMS,EWR,N,630.00,195.51
KL2058,AMS,EWR,N,655.00,182.81
KL2058,AMS,EWR,N,655.00,195.51
KL2058,AMS,EWR,N,670.00,182.81
KL2058,AMS,EWR,N,670.00,195.51
KL2058,AMS,EWR,N,680.00,195.51
KL2058,AMS,EWR,N,695.00,182.81
KL2058,AMS,EWR,N,695.00,195.51
KL2058,AMS,EWR,N,705.00,195.51
KL2058,AMS,EWR,N,720.00,195.51
KL2058,AMS,EWR,N,745.00,195.51
KL2058,AMS,EWR,N,830.00,195.51
KL2058,AMS,EWR,N,855.00,195.51
KL2058,AMS,EWR,N,870.00,195.51
KL2058,AMS,EWR,N,895.00,195.51
KL2058,AMS,EWR,P,20071.00,182.81
KL2058,AMS,EWR,P,20071.00,195.51
KL2058,AMS,EWR,Q,495.00,182.81
KL2058,AMS,EWR,Q,495.00,195.51
KL2058,AMS,EWR,Q,520.00,182.81
KL2058,AMS,EWR,Q,520.00,195.51
KL2058,AMS,EWR,Q,545.00,195.51
KL2058,AMS,EWR,Q,560.00,182.81
KL2058,AMS,EWR,Q,560.00,195.51
KL2058,AMS,EWR,Q,570.00,195.51
KL2058,AMS,EWR,Q,585.00,182.81
KL2058,AMS,EWR,Q,585.00,195.51
KL2058,AMS,EWR,Q,610.00,195.51
KL2058,AMS,EWR,Q,635.00,195.51
KL2058,AMS,EWR,Q,640.00,182.81
KL2058,AMS,EWR,Q,640.00,195.51
KL2058,AMS,EWR,Q,660.00,182.81
KL2058,AMS,EWR,Q,660.00,195.51
KL2058,AMS,EWR,Q,665.00,182.81
KL2058,AMS,EWR,Q,665.00,195.51
KL2058,AMS,EWR,Q,685.00,182.81
KL2058,AMS,EWR,Q,685.00,195.51
KL2058,AMS,EWR,Q,690.00,195.51
KL2058,AMS,EWR,Q,695.00,195.51
KL2058,AMS,EWR,Q,705.00,182.81
KL2058,AMS,EWR,Q,705.00,195.51
KL2058,AMS,EWR,Q,710.00,195.51
KL2058,AMS,EWR,Q,715.00,195.51
KL2058,AMS,EWR,Q,720.00,195.51
KL2058,AMS,EWR,Q,730.00,182.81
KL2058,AMS,EWR,Q,730.00,195.51
KL2058,AMS,EWR,Q,735.00,195.51
KL2058,AMS,EWR,Q,755.00,195.51
KL2058,AMS,EWR,Q,760.00,195.51
KL2058,AMS,EWR,Q,780.00,195.51
KL2058,AMS,EWR,Q,785.00,195.51
KL2058,AMS,EWR,Q,805.00,182.81
KL2058,AMS,EWR,Q,805.00,195.51
KL2058,AMS,EWR,Q,830.00,182.81
KL2058,AMS,EWR,Q,830.00,195.51
KL2058,AMS,EWR,Q,840.00,195.51
KL2058,AMS,EWR,Q,855.00,182.81
KL2058,AMS,EWR,Q,855.00,195.51
KL2058,AMS,EWR,Q,860.00,195.51
KL2058,AMS,EWR,Q,865.00,195.51
KL2058,AMS,EWR,Q,880.00,182.81
KL2058,AMS,EWR,Q,880.00,195.51
KL2058,AMS,EWR,Q,885.00,195.51
KL2058,AMS,EWR,Q,905.00,195.51
KL2058,AMS,EWR,Q,920.00,182.81
KL2058,AMS,EWR,Q,920.00,195.51
KL2058,AMS,EWR,Q,930.00,195.51
KL2058,AMS,EWR,Q,945.00,182.81
KL2058,AMS,EWR,Q,945.00,195.51
KL2058,AMS,EWR,Q,970.00,195.51
KL2058,AMS,EWR,Q,995.00,195.51
KL2058,AMS,EWR,Q,1005.00,195.51
KL2058,AMS,EWR,Q,1020.00,182.81
KL2058,AMS,EWR,Q,1020.00,195.51
KL2058,AMS,EWR,Q,1030.00,195.51
KL2058,AMS,EWR,Q,1045.00,182.81
KL2058,AMS,EWR,Q,1045.00,195.51
KL2058,AMS,EWR,Q,1055.00,195.51
KL2058,AMS,EWR,Q,1070.00,195.51
KL2058,AMS,EWR,Q,1080.00,195.51
KL2058,AMS,EWR,Q,1095.00,195.51
KL2058,AMS,EWR,Q,1120.00,195.51
KL2058,AMS,EWR,Q,1145.00,195.51
KL2058,AMS,EWR,Q,1220.00,195.51
KL2058,AMS,EWR,Q,1245.00,195.51
KL2058,AMS,EWR,R,210.00,182.81
KL2058,AMS,EWR,R,210.00,195.51
KL2058,AMS,EWR,R,235.00,182.81
KL2058,AMS,EWR,R,235.00,195.51
KL2058,AMS,EWR,R,260.00,195.51
KL2058,AMS,EWR,R,285.00,195.51
KL2058,AMS,EWR,R,345.00,182.81
KL2058,AMS,EWR,R,345.00,195.51
KL2058,AMS,EWR,R,370.00,182.81
KL2058,AMS,EWR,R,370.00,195.51
KL2058,AMS,EWR,R,395.00,195.51
KL2058,AMS,EWR,R,410.00,195.51
KL2058,AMS,EWR,R,420.00,195.51
KL2058,AMS,EWR,R,435.00,195.51
KL2058,AMS,EWR,R,545.00,182.81
KL2058,AMS,EWR,R,545.00,195.51
KL2058,AMS,EWR,R,570.00,182.81
KL2058,AMS,EWR,R,570.00,195.51
KL2058,AMS,EWR,R,595.00,195.51
KL2058,AMS,EWR,R,620.00,195.51
KL2058,AMS,EWR,R,745.00,195.51
KL2058,AMS,EWR,R,770.00,195.51
KL2058,AMS,EWR,S,1601.00,182.81
KL2058,AMS,EWR,S,1601.00,195.51
KL2058,AMS,EWR,S,1626.00,182.81
KL2058,AMS,EWR,S,1626.00,195.51
KL2058,AMS,EWR,S,1651.00,195.51
KL2058,AMS,EWR,S,1666.00,182.81
KL2058,AMS,EWR,S,1666.00,195.51
KL2058,AMS,EWR,S,1676.00,195.51
KL2058,AMS,EWR,S,1691.00,182.81
KL2058,AMS,EWR,S,1691.00,195.51
KL2058,AMS,EWR,S,1716.00,195.51
KL2058,AMS,EWR,S,1726.00,182.81
KL2058,AMS,EWR,S,1726.00,195.51
KL2058,AMS,EWR,S,1741.00,195.51
KL2058,AMS,EWR,S,1751.00,182.81
KL2058,AMS,EWR,S,1751.00,195.51
KL2058,AMS,EWR,S,1766.00,182.81
KL2058,AMS,EWR,S,1766.00,195.51
KL2058,AMS,EWR,S,1776.00,195.51
KL2058,AMS,EWR,S,1791.00,182.81
KL2058,AMS,EWR,S,1791.00,195.51
KL2058,AMS,EWR,S,1796.00,182.81
KL2058,AMS,EWR,S,1796.00,195.51
KL2058,AMS,EWR,S,1801.00,195.51
KL2058,AMS,EWR,S,1816.00,195.51
KL2058,AMS,EWR,S,1821.00,182.81
KL2058,AMS,EWR,S,1821.00,195.51
KL2058,AMS,EWR,S,1826.00,195.51
KL2058,AMS,EWR,S,1841.00,195.51
KL2058,AMS,EWR,S,1846.00,195.51
KL2058,AMS,EWR,S,1866.00,182.81
KL2058,AMS,EWR,S,1866.00,195.51
KL2058,AMS,EWR,S,1871.00,195.51
KL2058,AMS,EWR,S,1891.00,182.81
